image_top_1	new_class
457.0	кроссовки
95.0	куртка
2370.0	велосипед
1490.0	стенка
2924.0	lenovo
1002.0	коляска
80.0	платье
1817.0	прибор
2276.0	турция
1255.0	лобзик
1405.0	окна
260.0	сумка
97.0	ветровка
78.0	шорты
2267.0	юрист
2219.0	квартира,
640.0	бутсы
1397.0	канализация
2865.0	видеокарта
628.0	кофта
2277.0	шарики
1412.0	участке
395.0	платье
1320.0	участке
-1.0	квартира,
1077.0	ямобур
71.0	джинсы
46.0	туфли
1003.0	кенгуру
-1.0	квартира,
2795.0	компьютер
63.0	костюм
90.0	пинетки
499.0	сапоги
2923.0	one
93.0	сандали
2264.0	ваз
2888.0	ps
37.0	часы
2927.0	highscreen
605.0	платье
1670.0	коллагеновая
1439.0	кровать
783.0	гель-лак
2999.0	фотоаппарат
-1.0	квартира,
1108.0	ваз
219.0	сумка
3044.0	подводка
2587.0	мангал
-1.0	квартира,
1429.0	квартира,
2888.0	ps
2918.0	iphone
87.0	туфли
-1.0	квартира,
1449.0	спальный
2514.0	пианино
-1.0	квартира,
2218.0	квартира,
632.0	футболка
2588.0	термос
1191.0	квартира,
93.0	сандали
-1.0	квартира,
97.0	ветровка
2264.0	ваз
801.0	смесь
2402.0	пластинки
82.0	платье
2566.0	комплект
1339.0	продам
2219.0	квартира,
2918.0	iphone
41.0	боди
1320.0	участке
91.0	резиновые
413.0	рубашка
633.0	кофта
2275.0	наращивание
2999.0	фотоаппарат
1377.0	дверь
1016.0	выписку
2884.0	планшет
545.0	куртка
1069.0	культиватор
2782.0	колбаса
2263.0	репетитор
1108.0	ваз
-1.0	квартира,
656.0	костюм
1002.0	коляска
540.0	куртка
2218.0	квартира,
2218.0	квартира,
2027.0	клетка
3027.0	триколор
82.0	платье
386.0	платье
1431.0	диван
108.0	платье
2725.0	аптека
635.0	рубашка
522.0	пальто
-1.0	квартира,
87.0	туфли
544.0	шуба
902.0	lego
2687.0	велотренажер
2314.0	пружины
2264.0	ваз
51.0	куртка
2026.0	переноска
386.0	платье
386.0	платье
1139.0	скутер
2370.0	велосипед
2918.0	iphone
2402.0	пластинки
1039.0	термосумка
1092.0	контейнер
2219.0	квартира,
1309.0	участке
-1.0	квартира,
1373.0	двери
42.0	комбинезон
1284.0	дом
2262.0	ваз
2784.0	блок
95.0	куртка
2932.0	samsung
502.0	босоножки
110.0	кофта
-1.0	квартира,
2368.0	велосипед
416.0	купальник
284.0	сумка
1108.0	ваз
546.0	платье
1062.0	wielton
2888.0	ps
2929.0	sony
1450.0	стол
499.0	сапоги
42.0	комбинезон
1200.0	радиатор
3040.0	мини
2910.0	зарядное
2322.0	катушка
2814.0	продам
70.0	штаны
1134.0	урал
1710.0	вакуумные
47.0	ботинки
82.0	платье
42.0	комбинезон
49.0	резиновые
50.0	костюм
882.0	коврик
2214.0	цыплята
1106.0	ваз
1752.0	дом
2217.0	квартира,
2221.0	квартира,
628.0	кофта
2939.0	nokia
-1.0	квартира,
-1.0	квартира,
-1.0	квартира,
501.0	ботильоны
2876.0	планшет
82.0	платье
1078.0	квартира,
-1.0	квартира,
3047.0	наушники
1290.0	квартира,
94.0	зимний
34.0	часы
656.0	костюм
88.0	ботинки
1707.0	хохлома
53.0	ветровка
1296.0	участке
316.0	сумочка
582.0	комбинезон
962.0	плюшевый
565.0	костюм
1348.0	тачка
1439.0	кровать
82.0	платье
1118.0	toyota
1511.0	стеллажи
949.0	gopro
622.0	футболка
296.0	новая
930.0	игрушки
830.0	самокат
450.0	туфли
2840.0	монитор
1295.0	участке
93.0	сандали
2583.0	рюкзак
528.0	куртка
80.0	платье
768.0	духи
2214.0	цыплята
-1.0	квартира,
82.0	платье
1002.0	коляска
417.0	купальник
2264.0	ваз
1013.0	трусики
-1.0	квартира,
469.0	кроссовки
2232.0	бизон
2715.0	гироскутер
2283.0	журнал
90.0	пинетки
-1.0	квартира,
1562.0	картина
1171.0	рассада
494.0	резиновые
1058.0	аренда
-1.0	квартира,
1499.0	квартира,
1783.0	плита
2218.0	квартира,
-1.0	квартира,
2162.0	отдам
523.0	пальто
378.0	юбка
44.0	сандали
1484.0	шкаф
1126.0	шлем
46.0	туфли
1483.0	квартира,
1149.0	сантехник.
622.0	футболка
670.0	форма
559.0	свадебное
1691.0	дистиллятор
96.0	куртка
1148.0	лодка
1442.0	кресло
1190.0	ахатина
-1.0	квартира,
511.0	куртка
47.0	ботинки
2325.0	велосипед
2368.0	велосипед
2219.0	квартира,
-1.0	квартира,
47.0	ботинки
2930.0	meizu
1117.0	audi
1578.0	платье
42.0	комбинезон
53.0	ветровка
-1.0	квартира,
2027.0	клетка
2918.0	iphone
2286.0	книга
-1.0	квартира,
1118.0	toyota
71.0	джинсы
1094.0	пневматическое
1487.0	квартира,
60.0	футболки
2942.0	lg
1002.0	коляска
830.0	самокат
52.0	куртка
2264.0	ваз
1376.0	гараж,
2219.0	квартира,
1490.0	стенка
1323.0	м
2918.0	iphone
2368.0	велосипед
2867.0	remington
1559.0	икона
523.0	пальто
2218.0	квартира,
-1.0	квартира,
2963.0	acer
2395.0	китель
115.0	лосины
2222.0	квартира,
1377.0	дверь
1429.0	квартира,
-1.0	квартира,
2219.0	квартира,
544.0	шуба
126.0	шорты
-1.0	квартира,
1660.0	бутылочки
53.0	ветровка
2849.0	v
1002.0	коляска
47.0	ботинки
2219.0	квартира,
21.0	продается
1498.0	корзина
636.0	макасины
44.0	сандали
2918.0	iphone
-1.0	квартира,
1055.0	газ
3033.0	iphone
586.0	джинсы
2916.0	fly
-1.0	квартира,
2595.0	спальный
1078.0	квартира,
88.0	ботинки
421.0	ботинки
1431.0	диван
78.0	шорты
2264.0	ваз
2075.0	британка
-1.0	квартира,
2809.0	roverpad
649.0	куртка
576.0	жилет
2918.0	iphone
632.0	футболка
694.0	массажер
97.0	ветровка
2262.0	ваз
1490.0	стенка
49.0	резиновые
1791.0	гипсовые
2191.0	-х
88.0	ботинки
-1.0	квартира,
2070.0	отдам
2939.0	nokia
-1.0	квартира,
568.0	кофточка
470.0	defort
2144.0	щенки
2939.0	nokia
1118.0	toyota
1001.0	велосипед
2370.0	велосипед
1439.0	кровать
2267.0	юрист
2851.0	матрица
2606.0	мешок
645.0	куртка
113.0	колготки
3022.0	телевизор
585.0	брюки
2860.0	диск
1055.0	газ
1136.0	bse
796.0	автолюлька
2370.0	велосипед
115.0	лосины
-1.0	квартира,
-1.0	квартира,
1191.0	квартира,
3002.0	бинокль
1409.0	квартира,
582.0	комбинезон
281.0	сумка
87.0	туфли
2275.0	наращивание
2810.0	сумка
1002.0	коляска
1302.0	дом
2696.0	кольца
1055.0	газ
1022.0	купания
2911.0	дисплей
1305.0	участок
34.0	часы
501.0	ботильоны
811.0	кормления
111.0	кофточка
3033.0	iphone
505.0	босоножки
2905.0	desire
582.0	комбинезон
2918.0	iphone
2264.0	ваз
2219.0	квартира,
576.0	жилет
1142.0	ваз
2239.0	нож
1002.0	коляска
2264.0	ваз
706.0	ортопедическая
2370.0	велосипед
670.0	форма
2219.0	квартира,
2951.0	asus
2382.0	сапоги
1205.0	теплый
440.0	босоножки
419.0	ботинки
34.0	часы
545.0	куртка
-1.0	квартира,
2219.0	квартира,
2028.0	дождевик
118.0	джинсы
2516.0	синтезатор
2406.0	ваз
1323.0	м
2602.0	бильярдный
545.0	куртка
1983.0	indesit
1074.0	немки
1287.0	квартира,
2280.0	светящаяся,
1489.0	стеллаж
1530.0	стол
1002.0	коляска
86.0	кроссовки
592.0	комбинезон
2926.0	alcatel
588.0	брюки
-1.0	квартира,
2285.0	книга
82.0	платье
42.0	комбинезон
1293.0	камаротравилка
119.0	джинсы
-1.0	квартира,
2964.0	lenovo
2054.0	отдам
569.0	кардиган
1060.0	трактор
118.0	джинсы
1133.0	автокресло
-1.0	квартира,
86.0	кроссовки
2369.0	велосипед
2868.0	usb
817.0	кормления
1213.0	торцовая
2218.0	квартира,
72.0	брюки
1421.0	диваны
2219.0	квартира,
539.0	джинсовка
930.0	игрушки
305.0	черная
-1.0	квартира,
582.0	комбинезон
523.0	пальто
-1.0	квартира,
98.0	костюм
1578.0	платье
1635.0	кофейник
2264.0	ваз
2219.0	квартира,
2217.0	квартира,
768.0	духи
99.0	девочки
1338.0	дом
3022.0	телевизор
2414.0	модель
2999.0	фотоаппарат
1118.0	toyota
1056.0	продам
2219.0	квартира,
52.0	куртка
-1.0	квартира,
590.0	болеро
1084.0	продам
499.0	сапоги
-1.0	квартира,
2170.0	терьера
1351.0	печь
830.0	самокат
1635.0	кофейник
2135.0	великолепные
2472.0	фигурки
-1.0	квартира,
505.0	босоножки
837.0	электромотоцикл
1359.0	гараж,
970.0	игра
84.0	комбинезон
2909.0	чехол
2215.0	дом
-1.0	квартира,
2217.0	квартира,
415.0	платье
47.0	ботинки
1377.0	дверь
-1.0	квартира,
-1.0	квартира,
667.0	жилетка
2358.0	дайвинг
1351.0	печь
3022.0	телевизор
1073.0	продаётся
1069.0	культиватор
1726.0	дом
2996.0	объектив
1285.0	участке
65.0	футболка
1424.0	квартира,
508.0	кожаный
2930.0	meizu
426.0	тапки(слипы)
438.0	ботильоны
2262.0	ваз
1407.0	жалюзи
1596.0	часы
572.0	платье
1737.0	комбикорм
1529.0	стул
-1.0	квартира,
49.0	резиновые
2156.0	щенки
649.0	куртка
2217.0	квартира,
52.0	куртка
2220.0	квартира,
2963.0	acer
374.0	юбка
2468.0	квадрант
1168.0	участок
57.0	шапочки
399.0	платье
1282.0	участке
531.0	жилетка
-1.0	квартира,
1285.0	участке
2219.0	квартира,
983.0	цифра
1382.0	труба
505.0	босоножки
450.0	туфли
341.0	бактус,
2045.0	продам
1047.0	мольберт
1002.0	коляска
572.0	платье
2276.0	турция
87.0	туфли
2291.0	пекарский
1002.0	коляска
2875.0	ipad
1468.0	люстра
2930.0	meizu
2264.0	ваз
2475.0	карты
47.0	ботинки
546.0	платье
2491.0	tc
440.0	босоножки
42.0	комбинезон
2906.0	zte
432.0	туфли
2932.0	samsung
2897.0	sony
-1.0	квартира,
2829.0	клавиатура
1118.0	toyota
547.0	корсет
96.0	куртка
46.0	туфли
649.0	куртка
796.0	автолюлька
-1.0	квартира,
624.0	поло
961.0	игрушки
82.0	платье
1217.0	электродвигатель
654.0	продам
1766.0	продам
1056.0	продам
2040.0	клетка
2218.0	квартира,
98.0	костюм
2731.0	кроссовки
-1.0	квартира,
1078.0	квартира,
1004.0	санки
-1.0	квартира,
85.0	кеды
386.0	платье
2792.0	системный
37.0	часы
1118.0	toyota
1108.0	ваз
560.0	платье
1690.0	сифон
468.0	размер
31.0	часы
2657.0	пара
2264.0	ваз
632.0	футболка
55.0	шапочка
53.0	ветровка
1006.0	пеленка
2516.0	синтезатор
2711.0	спортивный
1489.0	стеллаж
1118.0	toyota
81.0	юбка
88.0	ботинки
567.0	джинсы
1562.0	картина
2217.0	квартира,
62.0	мальчика
2511.0	шариковая
48.0	валенки
98.0	костюм
1402.0	задвижка
86.0	кроссовки
2403.0	сертификат
94.0	зимний
69.0	комбинезон
2947.0	ноутбук
1396.0	душевая
108.0	платье
1483.0	квартира,
3043.0	приставка
1572.0	картина
2037.0	участок
42.0	комбинезон
-1.0	квартира,
2936.0	смарт
2960.0	hp
450.0	туфли
63.0	костюм
462.0	кроссовки
566.0	костюм
1309.0	участке
333.0	сумка
2264.0	ваз
2267.0	юрист
983.0	цифра
